Model,Cohesiveness,HITId,WorkTimeInSeconds,Input.audio_url
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,422,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,97,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,218,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,230,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,5,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,86,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,48,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,20,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,281,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,121,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,191,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,64,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,21,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,385,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,328,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,5,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,43,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,41,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,31,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,5,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,157,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,22,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,22,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,462,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,175,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,21,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,5,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,36,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,5,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,211,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,88,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,33,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,24,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,2,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,17,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,181,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,5,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,31,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,273,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,68,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,234,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,323,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,250,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,5,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,29,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,58,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,59,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,5,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,141,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,490,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,5,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,149,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,37,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,13,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,57,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,460,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,349,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,363,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,324,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,5,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,67,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,144,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,34,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,24,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,2,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,63,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,5,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,114,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,275,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,51,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,61,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,23,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,419,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,5,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,327,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,141,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,165,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,264,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,5,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,407,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,5,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,205,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,5,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,261,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,317,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,93,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,174,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,2,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,232,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,398,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,582,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,290,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,5,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,180,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,33,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,65,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,5,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,172,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,16,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,512,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,104,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,49,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,29,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,5,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,59,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,93,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,19,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,5,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,219,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,351,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,528,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,25,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,5,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,136,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,207,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,18,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,249,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,5,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,207,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,279,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,5,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,44,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,160,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,50,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,157,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,21,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,5,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,162,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,113,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,61,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,323,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,5,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,17,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,106,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,199,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,316,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,5,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,142,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,5,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,24,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,5,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,446,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,79,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,99,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,181,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,19,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,17,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,37,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,380,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,15,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,23,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,83,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,88,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,2,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,238,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,219,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,355,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,20,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,15,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,258,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,122,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,304,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,41,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,115,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,5,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,302,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,94,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,5,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,45,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,2,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,162,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,41,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,5,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,21,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,39,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,3,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,29,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,4,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,33,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
CHiMP-Order3,5,37ZQELHEQ0YP0UMKS5IL6UNTWLUMNM,157,https://music-survey-files.s3.amazonaws.com/audio/h3f4d131d2a928470d9b75b6c50f2759c1.mp3
